Direction,tCount,headX,headY,headZ,trunkX,trunkY,trunkZ
Up,2,-26.24884,-2.151703,0.5309957,0.06593943,-0.6263733,-0.5321045
Up,2,-27.2189,-2.077576,0.4957371,0.08628702,-0.6121216,-0.4921875
Up,2,-27.8588,-2.042297,0.5442469,0.09739017,-0.5772705,-0.3518066
Up,2,-28.39868,-2.003265,0.6204897,0.1981959,-0.515625,-0.2422485
Up,2,-29.23853,-2.033234,0.7065101,0.2284198,-0.4824524,-0.2123718
Up,2,-29.99847,-2.039063,0.745402,0.2589374,-0.4850464,-0.1423645
Up,2,-30.37839,-2.11084,0.8113905,0.2998323,-0.4822998,-0.0222168
Up,2,-30.85828,-2.210144,0.896031,0.3103271,-0.5048523,0.04794312
Up,2,-31.5582,-2.259521,0.9807754,0.3099737,-0.5101929,-0.002227783
Up,3,0,0,0,0,0,0
Up,3,0.04000509,0.07897949,-0.01003718,-0.0005116463,0.03259277,-0.07015991
Up,3,-0.04003787,0.1379089,-0.0198319,-0.01058531,0.04150391,-0.08010864
Up,3,-0.0102514,0.1972961,-0.1194581,-0.07050562,0.002655029,-0.06964111
Up,3,0.04979455,0.2383423,-0.109634,-0.0908742,0.007324219,-0.1196289
Up,3,0.03972799,0.3251953,-0.1394842,-0.06194162,-0.02755737,-0.2601624
Up,3,0.04968268,0.3830566,-0.159422,-0.00125885,-0.04803467,-0.1703796
Up,3,0.05968207,0.4530334,-0.1594449,0.0591116,-0.002746582,-0.1207275
Up,3,-0.06047761,0.4966736,-0.2189029,0.0691576,0.008300781,-0.1107483
Up,3,-0.2606129,0.5603027,-0.2781337,0.09885597,0.02404785,-0.151123
Up,3,-0.3707325,0.605011,-0.3276067,0.1090322,0.03613281,-0.131134
Up,3,-0.5907201,0.6560669,-0.3170872,0.08918381,0.01828003,-0.1109009
Up,3,-0.9707031,0.6760559,-0.3161037,0.0890336,0.03613281,-0.1309814
Up,3,-1.410797,0.6928711,-0.3447565,0.1085787,0.04977417,-0.1912842
Up,3,-1.91095,0.7064819,-0.4029621,0.1481934,0.05441284,-0.2417297
Up,3,-2.521179,0.7268677,-0.4904705,0.1678047,0.05911255,-0.2920227
Up,3,-3.121399,0.7882996,-0.5679056,0.1874385,0.04379272,-0.3423157
Up,3,-3.751709,0.8886719,-0.6549516,0.2074094,0.03378296,-0.3424683
Up,3,-4.51178,0.9863892,-0.6722293,0.2170386,0.008453369,-0.3926697
Up,3,-5.402039,1.0466,-0.7580082,0.1000371,0.1410217,0.009307861
Up,3,-6.152252,1.109955,-0.8144621,0.1879849,0.02120972,-0.2721252
Up,3,-6.932373,1.116486,-0.8411468,0.2279544,0.01123047,-0.2724304
Up,3,-7.952332,1.096039,-0.8374166,0.2981791,-0.00567627,-0.2428894
Up,3,-8.712616,1.007111,-0.9129812,0.3484054,-0.02249146,-0.2131958
Up,3,-9.632721,0.8344116,-0.9290039,0.3885546,-0.05041504,-0.1934204
Up,3,-10.75272,0.6026306,-0.9343939,0.4487009,-0.08831787,-0.1737976
Up,3,-11.72293,0.5254517,-0.9889926,0.4984193,-0.1026001,-0.214325
Up,3,-12.64252,0.3466187,-0.8783234,0.4890256,-0.06408691,-0.1340027
Up,3,-13.73236,0.2200623,-0.8352799,0.3809223,0.1736145,0.127655
Up,3,-14.70267,0.2393494,-0.9186534,0.3338065,0.280426,0.5693359
Up,3,-15.52271,0.2874451,-0.924986,0.324893,0.2895508,0.7499084
Up,3,-16.61328,0.3396912,-1.065116,0.3151546,0.2838135,0.7901001
Up,3,-17.80362,0.2381897,-1.146362,0.3258071,0.3065796,0.9104004
Up,3,-18.76459,0.1222839,-1.352997,0.3359728,0.2997437,0.9404297
Up,3,-19.8251,0.2081604,-1.45282,0.1928825,-0.003570557,-0.8838806
Up,3,-20.76556,0.1651611,-1.543213,0.2159042,0.1135864,-0.5330811
Up,3,-21.65482,0.1103821,-1.394989,0.01953602,-0.2133484,-2.205627
Up,3,-22.71478,0.1282349,-1.38913,0.04046059,-0.204895,-2.125671
Up,3,-23.64432,0.06777954,-1.288971,0.1249824,-0.2904663,-1.705475
Up,3,-24.51395,0.0663147,-1.198914,0.1042519,-0.2078552,-1.775452
Up,3,-25.50372,0.03997803,-1.146362,0.2301297,-0.175415,-1.185059
Up,3,-26.5036,0.02124023,-1.112762,0.2916102,-0.128479,-1.025146
Up,3,-27.36353,0.08041382,-1.098755,0.3743753,-0.07562256,-0.7149658
Up,3,-28.32358,0.106842,-1.102966,0.4467497,-0.01489258,-0.4246216
Up,3,-29.31363,0.1518555,-1.116241,0.5383115,0.02630615,-0.2246704
Up,3,-30.31326,0.09008789,-1.026496,0.6201191,0.08175659,0.01553345
Up,3,-31.29343,0.09240723,-1.058313,0.7113128,0.15979,0.1855469
Up,3,-32.24323,0.2045898,-1.015658,0.7831311,0.1784973,0.4560852
DownLeft,1,0,0,0,0,0,0
DownLeft,1,0.09008789,0.07212821,0.01952161,0.0001330376,0.00213623,0.02005005
DownLeft,1,0.170166,0.1542551,0.03908594,0.01019907,0.003173828,0.02999878
DownLeft,1,0.1302795,0.1774366,0.06900898,0.02029133,-0.005737305,0.04000854
DownLeft,1,0.1003418,0.1795572,0.08896685,0.04026127,-0.02575684,0.03985596
DownLeft,1,0.2302856,0.1185031,0.0785839,0.06041956,-0.01364136,0.05978394
DownLeft,1,0.2902222,0.05638373,0.05851427,0.07032537,-0.004699707,0.04968262
DownLeft,1,0.2401428,-0.006802253,0.02890611,0.08021975,-0.0168457,0.02954102
DownLeft,1,0.1698608,-0.01423407,-0.04033175,0.1104798,-0.02261353,0.06948853
DownLeft,1,0.1897278,-0.01847736,-0.08011647,0.1105456,-0.04153442,0.07949829
DownLeft,1,0.2398071,0.003647633,-0.0604502,0.1204138,-0.06365967,0.05941772
DownLeft,1,0.3199768,-0.0210429,-0.01110218,0.1104155,-0.0836792,0.05947876
DownLeft,1,0.3198547,-0.05422618,-0.04089226,0.1105456,-0.09155273,0.07949829
DownLeft,1,0.3298035,-0.1263733,-0.06078993,0.1104155,-0.113678,0.05947876
DownLeft,1,0.4397278,-0.1674194,-0.07113707,0.1303205,-0.1447449,0.04928589
DownLeft,1,0.579834,-0.2453003,-0.05179854,0.1407371,-0.1883545,0.109436
DownLeft,1,0.7497559,-0.3074036,-0.07231275,0.1609015,-0.2251892,0.1394043
DownLeft,1,0.9998169,-0.3552856,-0.05337562,0.1509938,-0.2341309,0.1494751
DownLeft,1,1.220062,-0.4278564,0.01542476,0.1511855,-0.2409058,0.1795959
DownLeft,1,1.510101,-0.566803,0.02432521,0.1615949,-0.273468,0.2497559
