Direction,tCount,headX,headY,headZ,trunkX,trunkY,trunkZ
Right,3,19.6971,-16.09802,-44.38263,1.62413,-0.04055786,0.4338074
Right,3,19.69739,-16.43561,-44.76462,1.683653,-0.04473877,0.4252014
Right,3,19.72531,-16.75354,-45.13763,1.74275,-0.04330444,0.4280701
Right,3,19.83281,-17.10486,-45.57593,1.842943,-0.08679199,0.3869629
Right,3,20.03478,-17.42816,-46.04205,1.923443,-0.1141968,0.3449097
Right,3,20.20407,-17.8075,-46.54138,2.003565,-0.1360779,0.31427
Right,3,20.2815,-18.00238,-47.10236,2.064774,-0.1931763,0.259613
Right,3,20.31779,-18.25238,-47.67523,2.11569,-0.2465515,0.2160034
Right,3,20.42026,-18.50122,-48.19531,2.187199,-0.3177795,0.150238
Up,1,0,0,0,0,0,0
Up,1,0.03250909,-0.01052856,0.009267569,0.009784698,0.0120689,0.0005187988
Up,1,0.009814739,-0.01028442,-0.0002554655,0.0177784,0.0650689,0.04611206
Up,1,0.008082867,-0.0002441406,-0.0002113581,0.02713203,0.08239034,0.05789185
Up,1,-0.01506472,-0.01043701,-0.01957774,0.03645897,0.09972414,0.06973267
Up,1,-0.01511884,-0.001342773,-0.0396322,0.04722595,0.08134201,0.04763794
Up,1,-0.00695014,-0.001586914,-0.03988302,0.03784943,0.06403491,0.03588867
Up,1,0.009069443,-0.0116272,-0.03028321,0.04769135,0.06611997,0.03640747
Up,1,0.03678012,-0.01153564,-0.01082909,0.05749893,0.06821495,0.03692627
Up,1,0.04126596,-0.012146,-0.02091038,0.05749893,0.06821495,0.03692627
Up,1,0.04184294,-0.012146,-0.02091682,0.06730652,0.07029569,0.03744507
Up,1,0.03179002,-0.01229858,-0.03076315,0.06776047,0.06504834,0.02612305
Up,1,-0.0002112389,-0.002258301,-0.05006003,0.06776047,0.06504834,0.02612305
Up,1,-0.002832413,-0.01257324,-0.06000042,0.06730652,0.07029569,0.03744507
Up,1,0.01934147,-0.01239014,-0.04055727,0.08741951,0.05922732,0.02716064
Up,1,0.004476309,-0.01239014,-0.05018592,0.09770393,0.04607877,0.01638794
Up,1,0.008577108,-0.01251221,-0.05028939,0.0883503,0.03874993,0.004608154
Up,1,0.01326632,-0.01266479,-0.05040514,0.08927155,0.01825979,-0.01797485
Up,1,-0.002249241,-0.01263428,-0.0600152,0.07945824,0.02618858,-0.01846313
Up,1,-0.01431918,-0.02270508,-0.0697006,0.09909058,0.01034108,-0.01745605
Up,1,-0.09251165,-0.02157593,-0.09639788,0.1084518,0.01767111,-0.005645752
Up,1,-0.2228186,-0.03030396,-0.1571826,0.08880997,0.02350745,-0.00668335
Up,1,-0.3572369,-0.04940796,-0.2331295,0.08880806,0.03350323,-0.00668335
Up,1,-0.5343754,-0.06936646,-0.3686482,0.07853127,0.04666242,0.004089355
Up,1,-0.9145499,-0.115448,-0.5939837,0.06915283,0.03934243,-0.00769043
Up,1,-1.360718,-0.1806335,-0.9085608,0.06868935,0.04457179,0.003570557
Up,1,-2.082679,-0.2654724,-1.338145,0.08880806,0.03350323,-0.00668335
Up,1,-2.954193,-0.351593,-1.942359,0.0748024,0.1685738,0.09432983
Up,1,-3.874756,-0.4259949,-2.5448,0.1570683,0.05334488,0.008209229
Up,1,-4.954865,-0.5417786,-3.23233,0.2318287,0.1722485,0.1027222
Up,1,-6.19278,-0.673584,-4.018585,0.3445187,0.03246453,-0.004516602
Up,1,-7.68457,-0.6989136,-4.857544,0.39505,-0.00301984,-0.03582764
Up,1,-8.843903,-0.7142029,-5.518097,0.4955845,-0.02884027,-0.08718872
Up,1,-9.826569,-0.6148376,-6.075714,0.5844345,-0.0155004,-0.09381104
Up,1,-10.75284,-0.5422668,-6.598938,0.662529,-0.01352572,-0.07824707
Up,1,-11.69336,-0.4943848,-7.04068,0.7995472,-0.03897437,-0.05947876
Up,1,-12.56451,-0.3967896,-7.463837,0.8986778,-0.07893753,-0.07678223
Up,1,-13.26715,-0.4153748,-7.801758,0.9767799,-0.08680363,-0.06106567
Up,1,-13.97711,-0.3210449,-8.112244,1.004276,-0.0587644,-0.01394653
Up,1,-14.81454,-0.1954651,-8.58374,1.012609,-0.03031862,0.02072144
Up,1,-15.69034,-0.08377075,-9.104156,1.011126,-0.003966868,0.05487061
Up,1,-16.51059,0.05389404,-9.762146,1.029253,0.01662919,0.09014893
Up,1,-17.39636,0.1707153,-10.33875,1.058699,0.01299348,0.09182739
Up,1,-18.27972,0.3591003,-11.01984,1.058189,0.01843768,0.1031799
Up,1,-19.0802,0.4443665,-11.59512,1.097952,0.01148069,0.09408569
Up,1,-19.91766,0.6574402,-12.2749,1.117077,0.02118182,0.1065674
Up,1,-20.67972,0.758667,-12.87198,1.146013,0.0330359,0.1196594
Up,1,-21.35361,0.8881226,-13.28494,1.226578,-0.001907468,0.0786438
Up,1,-21.87665,0.9789429,-13.62717,1.247211,-0.01866376,0.05697632
Up,1,-22.21533,1.018585,-13.73932,1.287487,-0.03122988,0.03640747
Up,1,-22.60025,1.079865,-13.87451,1.288996,-0.04775521,0.002166748
Up,1,-23.02814,1.137909,-14.00275,1.318951,-0.05692631,-0.007507324
Up,1,-23.41476,1.139465,-14.06476,1.359701,-0.08509299,-0.03948975
Up,1,-23.81522,1.194061,-14.24619,1.457411,-0.008515954,-0.02246094
Up,1,-24.29428,1.281433,-14.47656,1.593346,0.01775074,0.01986694
Up,1,-24.69797,1.385376,-14.68915,1.547979,0.6809574,0.5675964
Up,1,-24.98898,1.428711,-14.883,1.556206,0.9768349,0.7975464
Up,1,-25.31979,1.536072,-15.11011,1.47353,1.334181,1.067108
Up,1,-25.58578,1.627655,-15.3046,1.539001,1.44826,1.128967
Up,1,-25.86401,1.772705,-15.55341,1.681509,0.2353655,0.2432251
Up,1,-26.17386,1.883148,-15.79391,1.804041,0.0907025,0.1473389
Up,1,-26.27515,1.904907,-15.8652,1.8242,0.08938676,0.1371155
Up,1,-26.51715,1.972504,-16.04153,1.844847,0.07238281,0.1153259
Up,2,0,0,0,0,0,0
Up,2,-0.02818084,0.01052856,-0.009490848,-0.02013206,0.0108496,0.01016235
Up,2,-0.05344391,0.01049805,-0.0289259,-0.04903412,0.009076238,-0.0027771
Up,2,-0.09341288,0.001464844,-0.03760076,-0.009300232,-0.007416844,-0.01184082
Up,2,-0.1198714,-0.007171631,-0.0265125,-0.07843208,-0.007453322,-0.004425049
Up,2,-0.1586385,-0.006225586,-0.03457701,0,0,0
Up,2,-0.2022984,0.0149231,-0.0419631,-0.01913261,-0.009603024,-0.01242065
Up,2,-0.2131009,0.004486084,-0.06132233,-0.009298325,-0.01743591,-0.01184082
Up,2,-0.2178535,0.004180908,-0.07100332,0.01035118,-0.2998442,-0.2367554
Up,2,-0.2431042,0.004272461,-0.08926165,-0.08621407,-0.05048478,-0.05004883
Up,2,-0.3315742,-0.005340576,-0.1519076,-0.0490284,-0.0009104013,-0.0027771
Up,2,-0.5034778,-0.002258301,-0.2224133,-0.05930138,0.002125502,0.00793457
Up,2,-0.7092782,-0.01925659,-0.3312259,-0.04852867,0.003844142,-0.0140686
Up,2,-1.154259,-0.1536255,-0.6299204,-0.07743263,-0.01787949,-0.02697754
Up,2,-2.147593,-0.2909546,-1.23252,-0.09996796,-0.247309,-0.1863403
Up,2,-3.29538,-0.2413025,-1.903809,-0.2005234,0.08308899,0.09024048
Up,2,-4.425537,-0.2589722,-2.544006,-0.202549,0.1338187,0.1352539
Up,2,-5.512695,-0.2167664,-3.090393,-0.1839752,0.1386036,0.1588745
Up,2,-6.421631,-0.2952271,-3.688446,-0.02651024,-0.7963191,-0.5325012
Up,2,-7.563293,-0.1879883,-4.264496,0.0168972,-0.9351079,-0.631958
